,Date,Open*,High,Low,Close**,Volume,Market Cap,price
1144,2016-06-15,685.68,696.3,672.56,694.47,99223800.0,10736600064,685.68
1145,2016-06-16,696.52,773.72,696.52,766.31,271633984.0,10908900352,696.52
1146,2016-06-17,768.49,775.36,716.56,748.91,363320992.0,12038899712,768.49
1147,2016-06-18,748.76,777.99,733.93,756.23,252718000.0,11732599808,748.76
1148,2016-06-19,756.69,766.62,745.63,763.78,136184992.0,11859800064,756.69
1149,2016-06-20,763.93,764.08,732.73,737.23,174511008.0,11976699904,763.93
1150,2016-06-21,735.88,735.88,639.07,666.65,309944000.0,11539999744,735.88
1151,2016-06-22,665.91,678.67,587.48,596.12,266392992.0,10445299712,665.91
1152,2016-06-23,597.44,629.33,558.14,623.98,253462000.0,9373190144,597.44
1153,2016-06-24,625.58,681.73,625.27,665.3,224316992.0,9816729600,625.58
1154,2016-06-25,665.28,691.73,646.56,665.12,126656000.0,10442000384,665.28
1155,2016-06-26,665.93,665.98,616.93,629.37,109225000.0,10454899712,665.93
1156,2016-06-27,629.35,655.28,620.52,655.28,122134000.0,9882840064,629.35
1157,2016-06-28,658.1,659.25,637.77,647.0,138384992.0,10336799744,658.1
1158,2016-06-29,644.12,644.68,628.28,639.89,142456000.0,10119600128,644.12
1159,2016-06-30,640.59,675.4,636.61,673.34,138980000.0,10066400256,640.59
1160,2016-07-01,672.52,686.15,669.59,676.3,134431008.0,10570600448,672.52
1161,2016-07-02,676.73,703.7,676.4,703.7,112354000.0,10639599616,676.73
1162,2016-07-03,704.97,704.97,649.01,658.66,129512000.0,11086100480,704.97
1163,2016-07-04,658.8,683.66,650.51,683.66,92008400.0,10362699776,658.8
1164,2016-07-05,683.21,683.49,665.07,670.63,130476000.0,10749100032,683.21
1165,2016-07-06,670.42,681.9,670.42,677.33,134960992.0,10550299648,670.42
1166,2016-07-07,678.09,682.43,611.83,640.56,258091008.0,10673399808,678.09
1167,2016-07-08,640.69,666.71,636.47,666.52,141970000.0,10086899712,640.69
1168,2016-07-09,666.38,666.38,633.4,650.96,180536000.0,10493800448,666.38
1169,2016-07-10,650.6,652.29,641.26,649.36,102532000.0,10247300096,650.6
1170,2016-07-11,648.48,659.63,644.98,647.66,107910000.0,10215199744,648.48
1171,2016-07-12,648.28,675.26,646.78,664.55,138172992.0,10213099520,648.28
1172,2016-07-13,664.8,668.7,654.47,654.47,131449000.0,10474500096,664.8
1173,2016-07-14,652.92,662.9,652.92,658.08,98511400.0,10288400384,652.92
1174,2016-07-15,659.17,667.08,659.04,663.26,81673104.0,10387900416,659.17
1175,2016-07-16,663.78,666.46,659.33,660.77,50330200.0,10461700096,663.78
1176,2016-07-17,661.99,682.36,661.99,679.46,74407904.0,10434700288,661.99
1177,2016-07-18,679.81,681.55,668.63,673.11,69465000.0,10716800000,679.81
1178,2016-07-19,672.74,673.28,667.63,672.86,61203300.0,10606499840,672.74
1179,2016-07-20,672.81,672.93,663.36,665.68,94636400.0,10608600064,672.81
1180,2016-07-21,665.23,666.22,660.41,665.01,60491800.0,10490300416,665.23
1181,2016-07-22,664.92,666.58,646.72,650.62,134169000.0,10486599680,664.92
1182,2016-07-23,650.73,656.37,648.52,655.56,69532200.0,10263700480,650.73
1183,2016-07-24,655.41,663.11,652.79,661.28,118184000.0,10338599936,655.41
1184,2016-07-25,661.26,661.83,653.4,654.1,78176496.0,10431899648,661.26
1185,2016-07-26,654.23,656.22,645.88,651.78,225135008.0,10321899520,654.23
1186,2016-07-27,651.63,657.46,648.45,654.35,147460992.0,10281900032,651.63
1187,2016-07-28,654.49,657.59,654.49,655.03,86428400.0,10328099840,654.49
1188,2016-07-29,655.11,657.8,654.79,656.99,60703500.0,10338899968,655.11
1189,2016-07-30,657.01,658.22,654.21,655.05,38456100.0,10370100224,657.01
1190,2016-07-31,655.1,655.28,624.36,624.68,110818000.0,10340899840,655.1
1191,2016-08-01,624.6,626.12,605.88,606.27,121887000.0,9860620288,624.6
1192,2016-08-02,606.4,612.85,531.33,547.47,330932992.0,9574320128,606.4
1193,2016-08-03,548.66,573.36,541.55,566.35,207982000.0,8663669760,548.66
1194,2016-08-04,566.33,579.5,565.78,578.29,125292000.0,8943869952,566.33
1195,2016-08-05,578.28,578.28,569.98,575.04,66127900.0,9133689856,578.28
1196,2016-08-06,575.03,588.4,569.47,587.78,80797296.0,9083509760,575.03
1197,2016-08-07,587.77,597.51,586.82,592.69,82398400.0,9285940224,587.77
1198,2016-08-08,592.74,592.99,588.05,591.05,61194100.0,9365440512,592.74
1199,2016-08-09,591.04,591.09,584.79,587.8,92228096.0,9339660288,591.04
1200,2016-08-10,587.65,599.98,586.37,592.1,102905000.0,9286960128,587.65
1201,2016-08-11,592.12,597.54,589.12,589.12,74514400.0,9358770176,592.12
1202,2016-08-12,588.8,589.91,583.81,587.56,69218000.0,9307249664,588.8
1203,2016-08-13,587.36,589.77,584.98,585.59,43563000.0,9285529600,587.36
1204,2016-08-14,585.59,585.67,564.78,570.47,60851100.0,9258730496,585.59
1205,2016-08-15,570.49,573.58,563.24,567.24,57262300.0,9021179904,570.49
1206,2016-08-16,567.24,581.74,566.72,577.44,58405200.0,8970770432,567.24
1207,2016-08-17,577.76,580.89,571.43,573.22,54443000.0,9138029568,577.76
1208,2016-08-18,573.71,577.79,573.43,574.32,59896600.0,9074759680,573.71
1209,2016-08-19,574.34,578.24,574.18,575.63,50631600.0,9085819904,574.34
1210,2016-08-20,576.08,582.82,575.46,581.7,45301400.0,9114500096,576.08
1211,2016-08-21,581.94,584.16,580.22,581.31,38299400.0,9208210432,581.94
1212,2016-08-22,581.31,588.45,580.59,586.75,72844000.0,9199410176,581.31
1213,2016-08-23,586.77,589.47,581.63,583.41,85349200.0,9286930432,586.77
1214,2016-08-24,583.41,583.59,579.85,580.18,56328200.0,9234799616,583.41
1215,2016-08-25,580.18,580.45,575.17,577.76,136130000.0,9184700416,580.18
1216,2016-08-26,577.75,580.62,576.86,579.65,48856800.0,9147169792,577.75
1217,2016-08-27,579.45,579.84,568.63,569.95,59698300.0,9174989824,579.45
1218,2016-08-28,569.83,574.04,569.74,573.91,86301600.0,9023609856,569.83
1219,2016-08-29,574.07,576.28,573.47,574.11,110398000.0,9091829760,574.07
1220,2016-08-30,574.11,578.36,574.11,577.5,70342400.0,9093529600,574.11
1221,2016-08-31,577.59,577.86,573.64,575.47,75840896.0,9149729792,577.59
1222,2016-09-01,575.55,576.31,571.81,572.3,76923400.0,9118279680,575.55
1223,2016-09-02,572.41,575.64,570.81,575.54,79910800.0,9069549568,572.41
1224,2016-09-03,575.55,599.5,574.06,598.21,159014000.0,9120440320,575.55
1225,2016-09-04,598.59,611.84,596.85,608.63,97942896.0,9486369792,598.59
1226,2016-09-05,608.99,609.05,602.24,606.59,82446800.0,9652490240,608.99
1227,2016-09-06,606.51,610.83,605.09,610.44,78529104.0,9614140416,606.51
1228,2016-09-07,610.57,614.54,608.51,614.54,75032400.0,9679609856,610.57
1229,2016-09-08,614.64,628.77,613.84,626.32,86713000.0,9745120256,614.64
1230,2016-09-09,626.35,626.83,620.26,622.86,64550200.0,9931979776,626.35
1231,2016-09-10,622.93,625.09,622.4,623.51,45016800.0,9878729728,622.93
1232,2016-09-11,623.42,628.82,600.51,606.72,73610800.0,9887779840,623.42
1233,2016-09-12,607.01,608.46,605.41,608.24,72812304.0,9628560384,607.01
1234,2016-09-13,608.03,611.19,606.92,609.24,86920600.0,9645930496,608.03
1235,2016-09-14,608.84,611.95,608.41,610.68,47877700.0,9660080128,608.84
1236,2016-09-15,610.59,611.09,607.16,607.16,59464600.0,9688939520,610.59
1237,2016-09-16,607.25,609.26,606.73,606.97,64963400.0,9637019648,607.25
1238,2016-09-17,607.22,607.86,605.19,605.98,37140300.0,9637600256,607.22
1239,2016-09-18,606.28,610.16,605.86,609.87,48679400.0,9623950336,606.28
1240,2016-09-19,609.87,610.93,608.27,609.23,54796400.0,9681959936,609.87
1241,2016-09-20,609.25,609.53,607.94,608.31,72710896.0,9673140224,609.25
1242,2016-09-21,603.59,603.59,595.88,597.15,82776200.0,9584260096,603.59
1243,2016-09-22,597.28,598.49,596.21,596.3,67085300.0,9485280256,597.28
1244,2016-09-23,596.2,603.21,595.79,602.84,51067000.0,9469129728,596.2
1245,2016-09-24,602.96,604.58,602.04,602.63,35359500.0,9577520128,602.96
1246,2016-09-25,602.75,603.38,599.71,600.83,33977800.0,9575360512,602.75
1247,2016-09-26,600.81,608.14,600.35,608.04,59153800.0,9545830400,600.81
1248,2016-09-27,608.02,608.25,604.11,606.17,49422400.0,9661589504,608.02
1249,2016-09-28,606.24,606.59,604.61,604.73,48722600.0,9634530304,606.24
1250,2016-09-29,605.02,606.82,604.85,605.69,55658600.0,9616159744,605.02
1251,2016-09-30,605.72,609.73,604.14,609.73,56122400.0,9628250112,605.72
1252,2016-10-01,609.93,615.24,609.93,613.98,56357000.0,9696279552,609.93
1253,2016-10-02,613.95,614.01,609.68,610.89,39249800.0,9761330176,613.95
1254,2016-10-03,610.97,612.57,610.46,612.13,46798300.0,9714979840,610.97
1255,2016-10-04,612.05,612.05,609.48,610.2,49801600.0,9733329920,612.05
1256,2016-10-05,610.22,613.81,609.62,612.51,68077504.0,9705320448,610.22
1257,2016-10-06,612.47,613.82,611.47,613.02,56812100.0,9742369792,612.47
1258,2016-10-07,612.61,617.91,611.82,617.12,64071400.0,9745739776,612.61
1259,2016-10-08,617.34,619.85,617.34,619.11,42345900.0,9822100480,617.34
1260,2016-10-09,619.17,619.2,616.61,616.75,39243400.0,9852479488,619.17
1261,2016-10-10,616.82,621.32,616.2,618.99,67481104.0,9816269824,616.82
1262,2016-10-11,619.24,642.08,618.5,641.07,103590000.0,9855649792,619.24
1263,2016-10-12,640.87,641.34,635.97,636.19,92370200.0,10200999936,640.87
1264,2016-10-13,636.03,638.83,635.03,636.79,61620700.0,10125100032,636.03
1265,2016-10-14,637.01,641.28,637.01,640.38,58144600.0,10141599744,637.01
1266,2016-10-15,640.31,642.1,637.39,638.65,39035400.0,10195200000,640.31
1267,2016-10-16,639.08,642.9,638.9,641.63,40298100.0,10176799744,639.08
1268,2016-10-17,641.82,642.33,638.66,639.19,58063600.0,10221299712,641.82
1269,2016-10-18,639.41,640.74,636.0,637.96,65546700.0,10183999488,639.41
1270,2016-10-19,638.13,638.87,628.01,630.52,69381696.0,10164799488,638.13
1271,2016-10-20,630.66,631.92,628.26,630.86,56957300.0,10046699520,630.66
1272,2016-10-21,630.83,634.09,630.69,632.83,55951000.0,10050299904,630.83
1273,2016-10-22,633.14,658.2,632.85,657.29,78556496.0,10088399872,633.14
1274,2016-10-23,657.62,661.13,653.89,657.07,54474600.0,10479699968,657.62
1275,2016-10-24,657.16,657.25,652.59,653.76,62218200.0,10473499648,657.16
1276,2016-10-25,654.0,664.42,653.7,657.59,90378800.0,10424299520,654.0
1277,2016-10-26,657.68,679.73,657.68,678.3,88877104.0,10483999744,657.68
1278,2016-10-27,678.21,688.59,678.04,688.31,96105296.0,10812499968,678.21
1279,2016-10-28,688.0,690.44,684.16,689.65,81145504.0,10969799680,688.0
1280,2016-10-29,690.29,720.4,690.05,714.48,134760992.0,11007599616,690.29
1281,2016-10-30,714.12,714.12,696.47,701.86,100665000.0,11388800000,714.12
1282,2016-10-31,702.64,709.29,691.68,700.97,97064400.0,11207199744,702.64
1283,2016-11-01,701.34,736.45,701.34,729.79,130527000.0,11187699712,701.34
1284,2016-11-02,730.07,740.83,722.35,740.83,84865200.0,11647200256,730.07
1285,2016-11-03,742.35,745.77,678.16,688.7,172808000.0,11844299776,742.35
1286,2016-11-04,689.12,706.93,685.56,703.23,99907696.0,10996400128,689.12
1287,2016-11-05,703.53,707.51,697.74,703.42,53752300.0,11227199488,703.53
1288,2016-11-06,703.81,714.26,699.56,711.52,59902200.0,11233000448,703.81
1289,2016-11-07,710.74,710.74,699.9,703.13,65047100.0,11344799744,710.74
1290,2016-11-08,703.09,712.99,702.39,709.85,79660800.0,11224000512,703.09
1291,2016-11-09,709.83,740.05,708.61,723.27,132429000.0,11333000192,709.83
1292,2016-11-10,722.84,723.02,711.21,715.53,68807800.0,11542099968,722.84
1293,2016-11-11,715.55,718.32,714.41,716.41,63119700.0,11427200000,715.55
1294,2016-11-12,716.75,717.15,704.03,705.05,64622500.0,11447700480,716.75
1295,2016-11-13,705.2,705.26,687.32,702.03,80318096.0,11264499712,705.2
1296,2016-11-14,702.0,706.28,699.81,705.02,62993000.0,11214600192,702.0
1297,2016-11-15,705.79,715.72,705.26,711.62,72038496.0,11283399680,705.79
1298,2016-11-16,711.17,747.61,709.04,744.2,141294000.0,11370699776,711.17
1299,2016-11-17,744.88,755.65,739.51,740.98,108579000.0,11911300096,744.88
1300,2016-11-18,740.71,752.88,736.89,751.59,87363104.0,11845999616,740.71
1301,2016-11-19,751.83,756.24,744.47,751.62,110608000.0,12025400320,751.83
1302,2016-11-20,751.88,755.48,717.94,731.03,154116000.0,12027499520,751.88
1303,2016-11-21,731.27,741.72,730.51,739.25,60802400.0,11698899968,731.27
1304,2016-11-22,739.64,753.87,736.53,751.35,129906000.0,11834200064,739.64
1305,2016-11-23,751.74,752.25,738.92,744.59,76543800.0,12028999680,751.74
1306,2016-11-24,744.62,746.83,733.49,740.29,85919296.0,11916499968,744.62
1307,2016-11-25,740.44,741.65,734.59,741.65,67807600.0,11851100160,740.44
1308,2016-11-26,741.51,742.21,729.63,735.38,54962700.0,11869599744,741.51
1309,2016-11-27,735.44,739.02,731.09,732.03,52601800.0,11773800448,735.44
1310,2016-11-28,732.48,738.01,732.48,735.81,61888600.0,11727800320,732.48
1311,2016-11-29,736.33,737.47,734.56,735.6,68511104.0,11790900224,736.33
1312,2016-11-30,736.28,747.93,736.27,745.69,84070800.0,11791599616,736.28
1313,2016-12-01,746.05,758.28,746.05,756.77,80461904.0,11949200384,746.05
1314,2016-12-02,757.54,781.3,757.54,777.94,127605000.0,12134800384,757.54
1315,2016-12-03,778.25,778.25,764.86,771.16,69547296.0,12467800064,778.25
1316,2016-12-04,771.64,773.87,768.16,773.87,60557900.0,12363599872,771.64
1317,2016-12-05,773.39,773.47,751.71,758.7,106363000.0,12393100288,773.39
1318,2016-12-06,758.72,765.62,758.72,764.22,116218000.0,12159399936,758.72
1319,2016-12-07,764.21,771.54,759.75,768.13,96426096.0,12248899584,764.21
1320,2016-12-08,768.08,774.7,765.95,770.81,80111904.0,12312500224,768.08
1321,2016-12-09,769.94,774.53,769.65,772.79,68705296.0,12344000512,769.94
1322,2016-12-10,773.02,777.09,772.91,774.65,53843100.0,12394500096,773.02
1323,2016-12-11,774.75,774.8,765.41,769.73,57313400.0,12423600128,774.75
1324,2016-12-12,770.04,781.92,770.04,780.09,76571000.0,12349800448,770.04
1325,2016-12-13,780.65,788.46,777.96,780.56,81645600.0,12521499648,780.65
1326,2016-12-14,780.01,782.03,776.84,781.48,75979000.0,12512900096,780.01
1327,2016-12-15,780.07,781.43,777.8,778.09,81580096.0,12511699968,780.07
1328,2016-12-16,778.96,785.03,778.96,784.91,83608200.0,12498799616,778.96
1329,2016-12-17,785.17,792.51,784.86,790.83,78989800.0,12599600128,785.17
1330,2016-12-18,791.01,794.74,788.03,790.53,60524400.0,12694800384,791.01
1331,2016-12-19,790.69,793.61,790.32,792.71,74886400.0,12691099648,790.69
1332,2016-12-20,792.25,801.34,791.5,800.88,99629296.0,12717599744,792.25
1333,2016-12-21,800.64,834.28,799.41,834.28,155576000.0,12853699584,800.64
1334,2016-12-22,834.18,875.78,834.15,864.54,200027008.0,13393800192,834.18
1335,2016-12-23,864.89,925.12,864.68,921.98,275564000.0,13888600064,864.89
1336,2016-12-24,922.18,923.48,886.34,898.82,137727008.0,14810300416,922.18
1337,2016-12-25,899.65,899.65,862.42,896.18,143664992.0,14450100224,899.65
1338,2016-12-26,896.91,913.18,896.9,907.61,123771000.0,14407799808,896.91
1339,2016-12-27,908.35,940.05,904.26,933.2,167308000.0,14593300480,908.35
1340,2016-12-28,934.83,975.92,934.83,975.92,236630000.0,15020499968,934.83
1341,2016-12-29,975.13,979.4,954.5,973.5,199320000.0,15669999616,975.13
1342,2016-12-30,972.53,972.53,934.83,961.24,187474000.0,15630199808,972.53
1343,2016-12-31,960.63,963.74,947.24,963.74,99135104.0,15440700416,960.63
1344,2017-01-01,963.66,1003.08,958.7,998.33,147775008.0,15491200000,963.66
1345,2017-01-02,998.62,1031.39,996.7,1021.75,222184992.0,16055100416,998.62
1346,2017-01-03,1021.6,1044.08,1021.6,1043.84,185168000.0,16426600448,1021.6
1347,2017-01-04,1044.4,1159.42,1044.4,1154.73,344945984.0,16795400192,1044.4
1348,2017-01-05,1156.73,1191.1,910.42,1013.38,510199008.0,18603999232,1156.73
1349,2017-01-06,1014.24,1046.81,883.94,902.2,351876000.0,16314099712,1014.24
1350,2017-01-07,903.49,908.59,823.56,908.59,279550016.0,14534400000,903.49
1351,2017-01-08,908.17,942.72,887.25,911.2,158715008.0,14611399680,908.17
1352,2017-01-09,913.24,913.69,879.81,902.83,141876992.0,14694899712,913.24
1353,2017-01-10,902.44,914.87,901.06,907.68,115808000.0,14522600448,902.44
1354,2017-01-11,908.11,919.45,762.77,777.76,310928992.0,14615700480,908.11
1355,2017-01-12,775.18,826.25,755.76,804.83,222326000.0,12477599744,775.18
1356,2017-01-13,803.74,829.0,780.0,823.98,168968000.0,12939100160,803.74
1357,2017-01-14,825.14,835.09,812.46,818.41,93063296.0,13285199872,825.14
1358,2017-01-15,818.14,823.31,812.87,821.8,71013600.0,13174299648,818.14
1359,2017-01-16,821.78,834.53,820.27,831.53,82755200.0,13234599936,821.78
1360,2017-01-17,830.95,910.56,830.8,907.94,155095008.0,13383900160,830.95
1361,2017-01-18,909.37,917.5,858.3,886.62,225676992.0,14648899584,909.37
1362,2017-01-19,888.34,904.61,884.34,899.07,105625000.0,14311700480,888.34
1363,2017-01-20,898.17,899.4,887.01,895.03,86728400.0,14472099840,898.17
1364,2017-01-21,895.55,927.37,895.53,921.79,111158000.0,14432000000,895.55
1365,2017-01-22,922.21,937.53,897.56,924.67,116573000.0,14863599616,922.21
1366,2017-01-23,925.5,928.27,916.74,921.01,73588600.0,14918800384,925.5
1367,2017-01-24,910.68,924.15,892.29,892.69,111349000.0,14681400320,910.68
1368,2017-01-25,891.92,903.25,891.69,901.54,120831000.0,14380699648,891.92
1369,2017-01-26,902.4,919.33,902.22,917.59,131958000.0,14551199744,902.4
1370,2017-01-27,918.36,923.22,915.85,919.75,125594000.0,14810399744,918.36
1371,2017-01-28,919.81,923.91,919.81,921.59,68979600.0,14835800064,919.81
1372,2017-01-29,922.07,923.42,919.15,919.5,60851700.0,14874000384,922.07
1373,2017-01-30,920.15,923.05,919.47,920.38,78227296.0,14844900352,920.15
1374,2017-01-31,920.96,972.02,920.96,970.4,164582000.0,14859700224,920.96
1375,2017-02-01,970.94,989.11,970.74,989.02,150110000.0,15667900416,970.94
1376,2017-02-02,990.0,1013.52,983.22,1011.8,145820992.0,15977799680,990.0
1377,2017-02-03,1011.46,1033.87,1008.79,1029.91,201278000.0,16326099968,1011.46
1378,2017-02-04,1031.33,1045.9,1015.16,1042.9,155064000.0,16648800256,1031.33
1379,2017-02-05,1043.52,1043.63,1022.37,1027.34,114208000.0,16847399936,1043.52
1380,2017-02-06,1028.4,1044.64,1028.16,1038.15,111762000.0,16605400064,1028.4
1381,2017-02-07,1040.14,1061.93,1040.14,1061.35,146007008.0,16796600320,1040.14
1382,2017-02-08,1062.32,1078.97,1037.49,1063.07,201855008.0,17156700160,1062.32
1383,2017-02-09,1064.7,1088.99,953.34,994.38,407220000.0,17197099008,1064.7
1384,2017-02-10,995.63,998.91,946.69,988.67,190452000.0,16083600384,995.63
1385,2017-02-11,988.9,1009.29,982.83,1004.45,102261000.0,15976699904,988.9
1386,2017-02-12,1003.52,1004.76,996.92,999.18,67530000.0,16214700032,1003.52
1387,2017-02-13,998.89,1002.1,976.0,990.64,100607000.0,16141500416,998.89
1388,2017-02-14,991.73,1011.51,986.47,1004.55,137946000.0,16028000256,991.73
1389,2017-02-15,1006.21,1008.84,1001.58,1007.48,89759400.0,16264099840,1006.21
1390,2017-02-16,1007.65,1033.37,1007.65,1027.44,122277000.0,16289099776,1007.65
1391,2017-02-17,1026.12,1053.17,1025.64,1046.21,136474000.0,16589599744,1026.12
1392,2017-02-18,1049.21,1061.1,1046.96,1054.42,99073504.0,16964800512,1049.21
1393,2017-02-19,1054.76,1056.81,1043.46,1047.87,77423296.0,17056600064,1054.76
1394,2017-02-20,1048.69,1080.49,1041.69,1079.98,109478000.0,16960199680,1048.69
1395,2017-02-21,1079.28,1117.25,1076.93,1115.3,186868992.0,17456900096,1079.28
1396,2017-02-22,1114.8,1125.39,1100.55,1117.44,136100000.0,18033399808,1114.8
1397,2017-02-23,1117.27,1176.62,1116.96,1166.72,189454000.0,18075199488,1117.27
1398,2017-02-24,1172.71,1200.39,1131.96,1173.68,330759008.0,18974400512,1172.71
1399,2017-02-25,1170.41,1174.85,1124.59,1143.84,139960992.0,18939500544,1170.41
1400,2017-02-26,1144.27,1167.47,1130.2,1165.2,116486000.0,18518900736,1144.27
1401,2017-02-27,1163.78,1181.98,1163.38,1179.97,131570000.0,18837299200,1163.78
1402,2017-02-28,1180.72,1193.25,1171.82,1179.97,184956000.0,19113598976,1180.72
1403,2017-03-01,1180.04,1222.5,1179.69,1222.5,229056992.0,19104800768,1180.04
1404,2017-03-02,1224.68,1262.13,1215.62,1251.01,368275008.0,19829800960,1224.68
1405,2017-03-03,1250.71,1280.31,1250.71,1274.99,315739008.0,20253700096,1250.71
1406,2017-03-04,1277.43,1279.4,1230.51,1255.15,183270000.0,20688799744,1277.43
1407,2017-03-05,1254.29,1267.29,1238.06,1267.12,134127000.0,20316000256,1254.29
1408,2017-03-06,1267.47,1276.0,1264.6,1272.83,153656992.0,20531900416,1267.47
1409,2017-03-07,1273.21,1275.55,1204.8,1223.54,291256000.0,20627099648,1273.21
1410,2017-03-08,1223.23,1232.16,1148.08,1150.0,332603008.0,19819800576,1223.23
1411,2017-03-09,1150.35,1197.46,1141.23,1188.49,212283008.0,18640900096,1150.35
1412,2017-03-10,1189.36,1270.47,1077.25,1116.72,563795968.0,19275300864,1189.36
1413,2017-03-11,1116.32,1193.83,1116.32,1175.83,283320000.0,18093699072,1116.32
1414,2017-03-12,1176.62,1226.98,1175.36,1221.38,227176000.0,19073300480,1176.62
1415,2017-03-13,1221.78,1237.37,1217.03,1231.92,380276992.0,19807700992,1221.78
1416,2017-03-14,1232.16,1244.81,1220.72,1240.0,245306000.0,19978199040,1232.16
1417,2017-03-15,1240.16,1251.61,1239.75,1249.61,297804992.0,20110399488,1240.16
1418,2017-03-16,1251.33,1257.98,1152.44,1187.81,638568000.0,20293699584,1251.33
1419,2017-03-17,1180.16,1180.16,1099.57,1100.23,706598976.0,19141799936,1180.16
1420,2017-03-18,1099.69,1114.07,957.66,973.82,621302016.0,17838700544,1099.69
1421,2017-03-19,976.73,1069.91,976.73,1036.74,406648000.0,15845999616,976.73
1422,2017-03-20,1037.24,1063.03,1036.68,1054.23,286529984.0,16829800448,1037.24
1423,2017-03-21,1055.36,1122.43,1055.36,1120.54,337391008.0,17125600256,1055.36
1424,2017-03-22,1120.65,1120.65,1014.21,1049.14,380840992.0,18187100160,1120.65
1425,2017-03-23,1050.05,1058.01,1028.93,1038.59,248540000.0,17043399680,1050.05
1426,2017-03-24,1038.45,1040.47,934.36,937.52,491038016.0,16856999936,1038.45
1427,2017-03-25,936.54,975.76,903.71,972.78,435803008.0,15204800512,936.54
1428,2017-03-26,974.02,1007.96,954.19,966.72,303668000.0,15814800384,974.02
1429,2017-03-27,972.05,1046.4,971.98,1045.77,372535008.0,15784999936,972.05
1430,2017-03-28,1044.58,1064.65,1027.73,1047.15,326332000.0,16964500480,1044.58
1431,2017-03-29,1046.08,1055.13,1015.88,1039.97,298457984.0,16990900224,1046.08
1432,2017-03-30,1042.21,1049.29,1020.04,1026.43,352968992.0,16929800192,1042.21
1433,2017-03-31,1026.64,1074.92,1026.64,1071.79,447287008.0,16679000064,1026.64
1434,2017-04-01,1071.71,1091.72,1061.09,1080.5,289633984.0,17412999168,1071.71
1435,2017-04-02,1080.61,1107.59,1075.45,1102.17,514187008.0,17559400448,1080.61
1436,2017-04-03,1102.95,1151.74,1102.95,1143.81,580444032.0,17924599808,1102.95
1437,2017-04-04,1145.52,1156.44,1120.52,1133.25,436310016.0,18619000832,1145.52
1438,2017-04-05,1134.14,1135.09,1113.63,1124.78,414784000.0,18435700736,1134.14
1439,2017-04-06,1125.81,1188.37,1125.81,1182.68,511222016.0,18302599168,1125.81
1440,2017-04-07,1178.94,1186.58,1163.39,1176.9,317022016.0,19168499712,1178.94
1441,2017-04-08,1172.65,1184.98,1162.58,1175.95,209312000.0,19068600320,1172.65
1442,2017-04-09,1176.57,1197.21,1171.86,1187.87,242343008.0,19134400512,1176.57
1443,2017-04-10,1187.3,1190.34,1179.04,1187.13,215883008.0,19311200256,1187.3
1444,2017-04-11,1187.46,1208.07,1187.46,1205.01,216182000.0,19316000768,1187.46
1445,2017-04-12,1204.81,1207.14,1196.76,1200.37,288702016.0,19600799744,1204.81
1446,2017-04-13,1201.02,1205.89,1156.44,1169.28,351968992.0,19541299200,1201.02
1447,2017-04-14,1170.33,1190.8,1159.79,1167.54,254827008.0,19043799040,1170.33
1448,2017-04-15,1167.3,1188.0,1164.96,1172.52,203559008.0,18996500480,1167.3
1449,2017-04-16,1172.61,1187.22,1172.61,1182.94,183231008.0,19085099008,1172.61
1450,2017-04-17,1183.25,1194.9,1172.65,1193.91,253206000.0,19260499968,1183.25
1451,2017-04-18,1193.77,1217.57,1193.77,1211.67,270524000.0,19433799680,1193.77
1452,2017-04-19,1212.13,1215.51,1205.08,1210.29,288060992.0,19734800384,1212.13
1453,2017-04-20,1211.08,1240.79,1208.41,1229.08,315108000.0,19719899136,1211.08
1454,2017-04-21,1229.42,1235.94,1215.56,1222.05,272167008.0,20020699136,1229.42
1455,2017-04-22,1222.71,1235.56,1208.47,1231.71,249320000.0,19913900032,1222.71
1456,2017-04-23,1231.92,1232.2,1203.94,1207.21,258951008.0,20066199552,1231.92
1457,2017-04-24,1209.63,1250.94,1209.63,1250.15,235806000.0,19705399296,1209.63
1458,2017-04-25,1250.45,1267.58,1249.97,1265.49,242556000.0,20372299776,1250.45
1459,2017-04-26,1265.99,1294.83,1265.93,1281.08,329631008.0,20627900416,1265.99
1460,2017-04-27,1281.88,1319.7,1281.3,1317.73,449196992.0,20889200640,1281.88
1461,2017-04-28,1317.74,1331.28,1292.37,1316.48,527488992.0,21475999744,1317.74
1462,2017-04-29,1317.84,1327.2,1315.21,1321.79,422705984.0,21479800832,1317.84
1463,2017-04-30,1321.87,1347.91,1314.92,1347.89,413115008.0,21548400640,1321.87
1464,2017-05-01,1348.3,1434.32,1348.3,1421.6,713624000.0,21981800448,1348.3
1465,2017-05-02,1421.03,1473.9,1415.69,1452.82,477337984.0,23170199552,1421.03
1466,2017-05-03,1453.78,1492.77,1447.49,1490.09,583795968.0,23707099136,1453.78
1467,2017-05-04,1490.72,1608.91,1490.72,1537.67,933548992.0,24311900160,1490.72
1468,2017-05-05,1540.87,1618.03,1530.31,1555.45,946035968.0,25133099008,1540.87
1469,2017-05-06,1556.81,1578.8,1542.5,1578.8,582529984.0,25395599360,1556.81
1470,2017-05-07,1579.47,1596.72,1559.76,1596.71,1080029952.0,25768499200,1579.47
1471,2017-05-08,1596.92,1723.35,1596.92,1723.35,1340320000.0,26056499200,1596.92
1472,2017-05-09,1723.89,1833.49,1716.3,1755.36,1167920000.0,28132200448,1723.89
